name_query,code,main_service_line,sub_service_line,engage_nature
Methodo,22749398,2,5,1
Transla,22749443,2,5,1
Armstro,22750413,2,4,1
AUP2021,22750608,2,1,1
CH Thir,22751268,2,4,1
GE Heal,22751463,2,2,1
Infineo,22751703,2,4,1
AUD2021,22751788,2,1,1
AUD2021,22958458,2,1,1
IPO2020,22961668,2,1,1
AUD2022,22873498,2,1,0
AUD2022,22873508,2,1,0
AUD2022,22873513,2,1,0
AUD2022,22873518,2,1,0
AUD2022,22873538,1,1,0
AUD2022,22873543,2,1,0
AUD2022,22873558,2,1,0
AUD2022,22873573,2,1,0
AUD2022,22873583,2,1,0
AUD2022,22873588,2,1,0
AUD2022,22873598,2,1,0
AUD2022,22873613,2,1,0
AUD2022,22873618,2,1,0
AUD2022,22873653,2,1,0
AUD2022,22873658,2,1,0
AUD2022,22873673,2,1,0
AUD2022,22873683,2,1,0
AUD2022,22873718,2,1,0
AUD2022,22873728,2,1,0
AUD2022,22873733,2,1,0
AUD2022,22873758,2,1,0
AUD2022,22873763,2,1,0
AUD2022,22873773,2,1,0
AUD2022,22873778,2,1,0
AUD2022,22873783,2,1,0
AUD2022,22873798,2,1,0
AUD2022,22873808,2,1,0
AUD2022,22873818,2,1,0
AUD2022,22873823,2,1,0
AUD2022,22873828,1,1,0
AUD2022,22873833,2,1,0
AUD2022,22873843,2,1,0
AUD2022,22873853,1,1,0
AUD2022,22873858,2,1,0
AUD2022,22873863,2,1,0
AUD2021,22688598,1,1,1
SPC2021,22689053,2,1,1
IPO2021,22822173,2,1,1
AUD2021,22822193,2,1,1
AUP2021,22822218,2,1,1
AUD2022,22873898,2,1,0
AUD2022,22873903,2,1,0
AUD2022,22873913,2,1,0
AUD2022,22873928,2,1,0
AUD2022,22873933,2,1,0
AUD2022,22876608,2,1,0
AUD2022,22876613,2,1,0
AUD2022,22876618,2,1,0
AUD2022,22876623,2,1,0
AUD2023,22876638,2,1,0
AUD2022,22876643,2,1,0
AUD2022,22876648,2,1,0
AUD2022,22876653,2,1,0
AUD2022,22876658,2,1,0
AUD2022,22876663,2,1,0
AUD2022,22876673,2,1,0
AUD2022,22876678,2,1,0
AUD2022,22876698,2,1,0
AUD2022,22876703,2,1,0
AUD2022,22876708,2,1,0
AUD2022,22876713,2,1,0
AUD2022,22876723,2,1,0
AUD2023,22876763,2,1,0
AUD2022,22876768,2,1,0
AUD2022,22876773,2,1,0
AUD2022,22876778,2,1,0
AUD2022,22876788,2,1,0
AUD2022,22876793,2,1,0
AUD2022,22876798,2,1,0
QTR2023,22876803,2,1,0
AUD2022,22876808,2,1,0
AUD2022,22876813,2,1,0
AUD2022,22876818,2,1,0
AUD2022,22876823,2,1,0
AUD2022,22876838,2,1,0
AUD2022,22876848,2,1,0
AUD2022,22876853,2,1,0
AUD2022,22876858,2,1,0
AUD2022,22876868,2,1,0
AUD2023,22876873,2,1,0
AUD2022,22876883,2,1,0
AUD2022,22876893,2,1,0
AUD2022,22876898,2,1,0
AUD2022,22876908,2,1,0
AUD2022,22876913,2,1,0
AUD2022,22876918,2,1,0
AUD2022,22876923,2,1,0
AUD2022,22876933,2,1,0
AUD2022,22876938,2,1,0
AUD2022,22876943,2,1,0
AUD2022,22876948,2,1,0
AUD2022,22876958,2,1,0
AUD2022,22876963,2,1,0
AUD2022,22876973,2,1,0
AUD2022,22876978,2,1,0
AUD2022,22876983,2,1,0
AUD2022,22876993,2,1,0
AUD2022,22877008,2,1,0
AUD2022,22877013,2,1,0
AUD2022,22877023,2,1,0
AUD2022,22877028,2,1,0
AUD2022,22879703,2,1,0
AUD2022,22879708,2,1,0
AUD2022,22879713,2,1,0
AUD2022,22879738,2,1,0
AUD2022,22879743,2,1,0
AUD2022,22879748,2,1,0
AUD2022,22879763,2,1,0
AUD2022,22879768,2,1,0
AUD2022,22879793,2,1,0
AUD2022,22879798,2,1,0
AUD2022,22879808,2,1,0
AUD2022,22879813,2,1,0
AUD2022,22879818,2,1,0
AUD2022,22879823,2,1,0
AUD2022,22879828,2,1,0
AUD2021,22879833,2,1,0
AUD2022,22879838,2,1,0
AUD2022,22879843,2,1,0
AUD2022,22879858,2,1,0
AUD2022,22879863,2,1,0
AUD2022,22879873,2,1,0
AUD2022,22879913,2,1,0
AUD2022,22879933,2,1,0
AUD2022,22879943,2,1,0
AUD2022,22879953,2,1,0
AUD2022,22879963,2,1,0
AUD2022,22879973,2,1,0
AUD2022,22879988,2,1,0
AUD2022,22879993,2,1,0
AUD2023,22880003,2,1,0
AUD2022,22880013,2,1,0
AUD2022,22880028,2,1,0
AUD2022,22880038,2,1,0
AUD2022,22880043,2,1,0
AUD2022,22880063,2,1,0
AUD2022,22880068,2,1,0
AUD2022,22880073,2,1,0
AUD2022,22880083,2,1,0
AUD2022,22880093,2,1,0
AUD2022,22880103,2,1,0
AUD2022,22880108,2,1,0
AUD2022,22880113,2,1,0
AUD2022,22880123,2,1,0
AUD2022,22880128,2,1,0
AUD2022,22882778,2,1,0
AUD2022,22882783,1,1,0
AUD2022,22882798,2,1,0
AUD2022,22882803,2,1,0
AUD2022,22882823,2,1,0
AUD2022,22882828,1,1,0
AUD2022,22882833,2,1,0
AUD2022,22882838,1,1,0
AUD2022,22882843,2,1,0
AUD2022,22882853,2,1,0
AUD2022,22882858,2,1,0
AUD2022,22882863,2,1,0
AUD2022,22882878,2,1,0
AUD2022,22882883,2,1,0
AUD2022,22882888,2,1,0
AUD2022,22882908,2,1,0
AUD2022,22882913,2,1,0
AUD2021,22822228,2,1,0
IPO2021,22822313,2,1,1
AUD2020,22747328,1,1,1
China C,16861308,2,3,1
AUD2021,22757753,2,1,1
Infineo,22714973,2,4,1
IPO2021,22715103,2,1,1
BPC,22716548,2,4,1
Project,22716553,2,4,1
SPC2021,22716888,2,1,1
Admin -,22707828,2,1,1
Project,22718818,2,4,1
AUP2021,22719248,1,1,1
IPO2021,22719793,2,1,1
2021 ES,22829648,2,3,1
AUD2019,22829713,2,1,1
举报案件管理系,23017098,2,4,1
推广活动合规风,23017103,2,4,1
学府康城一期,23017118,2,5,1
CAP2021,23017203,1,1,1
学府康城二期,23017233,2,5,1
AUD2021,23017708,2,1,0
Account,23017763,2,2,1
AUD2021,23018103,1,1,1
NTS2021,23044278,2,1,1
AUD2022,22813763,2,1,0
AUD2022,22813788,2,1,0
AUD2022,22813963,2,1,0
AUD2022,22814018,2,1,0
AUD2022,22815078,2,1,0
AUD2022,22815198,2,1,0
IPO2021,22831878,2,1,1
SPC2021,22831903,2,1,1
FY22-BJ,22833353,2,5,1
NFR_Adv,22834128,2,3,1
SPC2021,22834143,2,1,1
SPC2021,22834148,2,1,1
MJT2021,22834153,2,1,1
AUD2021,22928753,2,1,0
AUD2021,22928853,2,1,1
AUP2020,22931313,1,1,1
ESG Adv,22931363,1,3,1
2021-20,22931393,2,3,1
AUP2021,22931548,1,1,1
AUD2021,22941938,2,1,1
AUD2021,22942283,1,1,1
AUD2021,22945338,2,1,1
AUD2021,22945358,2,1,1
AUD2021,22945373,2,1,1
AUD2021,22945398,2,1,1
IPO2021,22945533,2,1,1
AUD2022,22901298,2,1,0
AUD2022,22901313,2,1,0
AUD2022,22901318,2,1,0
AUD2022,22901323,2,1,0
AUD2022,22901333,2,1,0
AUD2022,22901338,2,1,0
AUD2022,22901348,2,1,0
AUD2022,22901358,2,1,0
AUD2022,22901363,1,1,0
AUD2022,22901373,2,1,0
AUD2022,22901388,2,1,0
AUD2022,22901393,2,1,0
AUD2022,22901408,2,1,0
AUD2022,22901423,2,1,0
AUD2022,22901438,2,1,0
AUD2022,22901448,2,1,0
AUD2022,22901453,2,1,0
AUD2022,22901473,1,1,0
AUD2022,22901483,2,1,0
AUD2022,22901488,2,1,0
AUD2022,22901493,2,1,0
AUD2022,22901498,2,1,0
AUD2022,22901503,2,1,0
AUD2022,22901508,2,1,0
AUD2022,22901528,1,1,0
AUD2022,22901533,2,1,0
AUD2022,22901543,2,1,0
AUD2022,22901548,2,1,0
AUD2022,22901563,2,1,0
IPO2022,22901573,2,1,1
AUD2022,22901578,2,1,0
AUD2022,22901583,2,1,0
AUD2022,22901588,2,1,0
AUD2022,22901593,2,1,0
AUD2022,22901608,2,1,0
AUD2021,22901623,2,1,1
AUD2022,22901643,2,1,0
AUD2022,22901648,2,1,0
AUD2022,22901668,2,1,0
AUD2022,22901688,2,1,0
AUD2022,22901698,2,1,0
AUD2022,22901703,2,1,0
AUD2022,22901708,2,1,0
AUD2022,22901723,2,1,0
AUD2022,22903563,2,1,0
AUD2022,22903673,2,1,0
AUD2022,22903678,2,1,0
AUD2022,22903713,2,1,0
AUD2022,22903728,2,1,0
AUD2022,22903748,2,1,0
AUD2022,22903763,2,1,0
AUD2022,22903808,2,1,0
AUD2022,22903823,2,1,0
AUD2022,22903833,2,1,0
AUD2022,22903868,2,1,0
AUD2022,22903908,2,1,0
AUD2022,22903918,2,1,0
AUD2022,22903933,2,1,0
AUD2022,22903943,2,1,0
AUD2022,22903953,2,1,0
IPO2021,23164543,2,1,1
WXKJ-装饰,23164733,2,5,1
Support,23164788,2,2,1
AUD2021,22904088,1,1,1
2021 ES,22904108,2,3,1
Project,22904623,2,4,1
IPO2021,22905248,2,1,1
IPO2021,22905253,2,1,1
GLMS Ma,22905258,2,2,1
IPO2021,22905358,2,1,1
SPC2021,22905373,1,1,1
IPO2020,22905488,2,1,1
IPO2020,22905498,2,1,1
AUP2021,22783303,2,1,1
Investi,23030543,2,4,1
AUD2021,23031733,2,1,1
IPO2021,23033613,2,1,1
IPO2021,23033623,2,1,1
AUD2021,23034448,2,1,1
AUD2021,22846863,1,1,1
CAP2022,23105613,1,1,1
FIIX-IF,23126548,1,2,1
AUD2021,23127338,1,1,0
IPO2022,23202718,2,1,1
Project,23127383,2,4,1
GIP2021,23007888,1,1,1
AUD2021,23008123,2,1,1
AUD2021,23008208,1,1,1
Deep Di,23008253,2,4,1
颐中烟草工程审,23176618,2,5,1
SPC2021,23165268,2,1,1
AUD2021,23165353,2,1,1
ALMS le,23165728,2,2,1
Financi,23166133,2,2,1
CAP2022,23166198,2,1,1
AUD2021,23166303,2,1,1
AUD2022,22902308,2,1,0
AUD2022,22902313,1,1,0
AUD2022,22902318,2,1,0
AUD2022,22902328,2,1,0
AUD2022,22902333,2,1,0
AUD2022,23211053,2,1,1
AUD2022,23242413,2,1,0
AUD2022,23242428,2,1,1
FAA2022,23242538,2,1,1
FAA2022,23242548,2,1,1
IPO2022,23177503,2,1,1
NTS2022,23177743,1,1,1
IPO2021,23166363,2,1,1
IPO2021,23166528,2,1,1
IPO2021,23166548,2,1,1
IPO2021,23166563,2,1,1
AUD2022,23243123,2,1,0
FSO - E,23212548,2,1,1
FSO – D,23212598,2,1,1
AUP2022,23212613,1,1,1
AUD2021,23220933,2,1,0
AUD2021,23168808,2,1,0
ALMS le,23168878,2,2,1
IND2022,23168903,2,1,1
NTS2022,23168938,1,1,1
Sinotra,23168953,2,2,1
INT2022,23243418,2,1,1
GC Assu,23243798,2,5,1
AUD2022,23243838,2,1,1
AUP2021,23196583,1,1,1
AUP2022,23196783,1,1,1
AUP2022,23196828,2,1,1
AUD2022,23243853,2,1,0
AUD2022,23196933,1,1,0
AUD2022,23196938,1,1,0
IPO2021,23196958,2,1,1
IPO2021,23196963,2,1,1
BMW IDD,23197043,2,4,1
AUD2021,23278398,2,1,1
AUD2022,23278418,1,1,1
Hongfu ,23278478,2,3,1
Hitevis,23278498,1,2,1
AUD2023,22878273,2,1,0
AUD2022,22878283,2,1,0
AUD2022,22878288,2,1,0
AUD2022,22878293,2,1,0
AUD2022,22878298,2,1,0
AUD2022,22890323,2,1,0
AUD2022,22890343,2,1,0
AUD2022,22891653,2,1,0
AUD2022,22891678,2,1,0
QTR2022,23278593,2,1,0
AUD2021,23198583,2,1,1
信达天御S13,23279223,2,5,1
AUD2022,23198633,2,1,0
AUD2022,23198638,2,1,0
AUD2022,23198643,2,1,0
AUD2022,23198648,2,1,0
AUD2022,23198658,2,1,0
AUD2022,23198663,2,1,0
AUD2022,23198668,2,1,0
AUD2022,23198673,2,1,0
AUD2022,23198678,2,1,0
AUD2022,23198683,2,1,0
AUD2022,23198688,2,1,0
AUD2022,23198693,2,1,0
AUD2022,23279228,2,1,0
AUD2021,23279338,2,1,1
IPO2022,23279533,2,1,1
AUD2022,23198758,2,1,0
AUD2022,23198768,2,1,0
AUD2022,23198773,2,1,0
AUD2021,23243873,2,1,0
AUD2021,23243878,2,1,0
AUD2022,23244183,1,1,1
AUD2021,23198903,2,1,1
2022-PS,23180763,2,5,1
Ninesta,23182118,2,3,1
Complia,23182198,2,2,1
海南中都置业管,23183013,2,5,1
NTS2021,23183023,1,1,1
Project,23183068,2,4,1
2021 ES,23182868,2,3,1
AUD2021,23244378,1,1,1
AUD2022,22887328,2,1,0
AUD2022,22887348,2,1,0
IPO2020,23228843,2,1,1
AUD2022,23244823,2,1,1
AUD2022,23244848,1,1,0
INT2022,23245283,2,1,1
IPO2022,23245423,2,1,1
翰森生物制药全,23279628,2,5,1
AUP2022,23279668,2,1,1
INT2022,23279748,2,1,1
AUP2022,23279833,1,1,1
SPC2022,23279863,2,1,1
AUD2022,23279878,2,1,1
AUP2022,23279943,1,1,1
INT2022,23279958,1,1,1
IPO2022,23280003,2,1,1
IPO2022,23280328,2,1,1
IPO2022,23280383,2,1,1
Consoli,23280463,2,2,1
AUD2022,23280523,2,1,1
IPO2022,23280648,2,1,1
SBTi Pr,23280798,2,3,1
AUD2022,23280883,2,1,1
AUP2022,23280943,2,1,1
IPO2021,23183133,2,1,1
Project,23183183,2,4,1
IPO2020,23183238,2,1,1
Project,23183318,2,4,1
AUP2020,23183373,2,1,1
AUP2020,23183378,2,1,1
AUD2022,23183408,1,1,1
IPO2020,23183468,2,1,1
AUP2022,23281978,2,1,1
AUD2022,22892598,2,1,0
AUD2022,22892603,2,1,0
AUD2022,22892623,2,1,0
AUD2022,23282013,2,1,0
SPC2022,23282068,2,1,1
AUD2022,23282138,2,1,1
Jihu ac,23282998,2,2,1
Account,23283013,2,2,1
IPO2022,23283058,2,1,1
AUD2022,23283068,2,1,1
AUD2022,23283073,2,1,1
月亮路（潭州大,23283083,2,5,1
象鼻窝森林公园,23283088,2,5,1
AUD2022,23283103,2,1,1
AUD2022,23283173,1,1,0
IPO2021,23283798,2,1,1
IPO2021,23284058,2,1,1
IPO2021,23284063,2,1,1
Complia,23284093,2,4,1
AUD2022,23284118,1,1,0
AUD2022,23284123,2,1,1
SPC2022,23284203,1,1,1
Project,23284363,2,4,1
Admin -,18581668,2,1,1
Admin -,18581683,2,1,1
Beijing,18612728,2,1,1
Admin -,18650353,2,1,1
Admin -,18650358,2,1,1
Admin -,18650433,1,1,1
Admin -,18650448,1,1,1
Admin -,18650568,2,1,1
IT Cons,18885828,2,4,1
IT Cons,18885903,2,4,1
IT Cons,18890813,2,4,1
Admin -,18909963,2,1,1
2017 QE,18968743,1,1,1
QEL - C,18968753,2,1,1
Admin -,18982438,2,5,1
AUD2022,23284393,2,1,0
AUD2022,23284413,2,1,0
Forensi,23284503,2,4,1
IPO2020,23284763,2,1,1
IPO2022,23284768,2,1,1
Admin -,17281178,2,2,1
Admin -,17412743,2,5,1
Admin -,17412768,2,1,1
Admin -,17496763,2,1,1
BJ FSO ,17589293,1,1,1
Admin -,17681448,1,1,1
Admin -,17681468,1,1,1
Admin -,17730563,2,1,1
Admin -,17780523,1,1,1
Admin -,17865923,1,1,1
Admin -,17865928,1,1,1
Admin -,17866008,2,1,1
Admin -,17866038,2,1,1
Admin -,17866048,2,1,1
Admin -,17866093,2,1,1
Admin -,17866168,2,1,1
Admin -,17866193,2,1,1
Admin -,17866203,1,2,1
Admin -,17866288,2,4,1
GC ASU ,18038603,2,5,1
PCAOB v,18110588,2,1,1
PCAOB R,18113363,2,1,1
Admin -,18120278,2,1,1
Admin -,18170773,1,1,1
CAP2015,18197118,1,1,1
Admin -,18267583,2,1,1
Admin -,18267598,2,1,1
LEAN Op,19191548,1,1,1
AUD2016,19270003,2,1,1
AUD2016,19270043,2,1,1
AUD2016,19270058,2,1,1
IPO2016,19303278,2,1,1
Green B,19393398,2,3,1
AUD2019,19402373,2,5,1
Admin -,19419328,1,1,1
Admin -,19419333,2,1,1
Admin -,19419338,2,1,1
Admin -,19419353,2,1,1
Admin -,19419373,2,1,1
Admin -,19419388,2,1,1
Admin -,19419408,1,1,1
Admin -,19419463,1,1,1
Admin -,19419488,2,1,1
Admin -,19419523,2,4,1
Admin -,19419533,2,1,1
Admin -,19419538,2,1,1
Admin -,19419543,2,1,1
FAA-BOY,19428608,1,2,1
Admin -,19498728,2,5,1
Admin -,19498738,2,1,1
FAA2017,19536573,2,1,1
Admin -,19650973,2,5,1
Admin -,19650988,2,5,1
Admin -,19651003,2,5,1
AUP2022,19666793,1,1,1
Admin -,19718453,2,1,1
AUD2017,19721328,2,5,1
PICC IF,19796888,1,2,1
2017 QE,19815783,2,1,1
2017 QE,19815838,2,1,1
Admin -,19824603,2,1,1
IPO2017,19838178,2,1,1
SPC2017,19850643,2,1,1
兰州供电公司七,19884753,2,5,1
AUD2018,19892338,2,5,1
AUD2017,19914398,2,1,1
IPO2017,19922353,2,1,1
Automat,19925938,1,1,1
SPC2018,19960763,2,1,1
AUP2018,19982873,1,1,1
Admin -,20066913,2,4,1
INT2018,20108773,2,1,0
AUD2018,20120098,2,1,0
AUD2017,20139603,2,1,1
IPO2017,20148333,2,1,1
IPO2017,20163813,2,1,1
green b,20172218,1,3,1
IPO2017,20175508,2,1,1
green b,20185333,1,3,1
green b,20188043,1,3,1
green b,20188603,1,3,1
green b,20210438,1,3,1
green b,20213168,1,3,1
Core AS,20233923,2,1,1
IPO2018,20277163,2,1,1
Admin -,20279988,2,1,1
Admin -,20279998,2,1,1
Admin -,20280028,2,1,1
Admin -,20280043,2,4,1
Admin -,20280048,1,1,1
Admin -,20280058,2,1,1
Admin -,20280228,1,1,1
Admin -,20280233,2,1,1
Admin -,20280248,1,1,1
Admin -,20280268,1,1,1
Admin -,20280273,2,1,1
Admin -,20280278,2,1,1
Admin -,20280293,2,1,1
Admin -,20280313,2,1,1
Admin -,20280328,2,1,1
Admin -,20280333,2,1,1
China F,20324313,2,1,1
OCR Pro,20340188,2,1,1
Automat,20378398,2,1,1
Automat,20378403,2,1,1
Automat,20378408,2,1,1
Guilin ,20383978,1,2,1
Antu Wa,20399783,2,5,1
MOF Ins,20408393,2,1,1
AUD2018,20420988,2,5,1
IPO2018,20443358,2,1,1
2018 gr,20453048,1,3,1
DaTang ,20457693,2,5,1
Helix A,20468763,2,1,1
TIME IN,20471698,2,4,1
2018 su,20471733,1,3,1
AUP2018,20471738,1,1,1
IPO2018,20492478,2,1,1
MMA_Ven,20504398,2,4,1
AUP2018,20506018,2,1,1
Clear M,20514178,2,5,1
AUP2018,20526723,2,1,1
AUP2018,20555778,2,1,1
Grad iL,20580533,2,1,1
AUP2018,20581633,2,1,1
Fund Tr,20613428,2,2,1
AUD2018,20644148,2,1,1
AUD2019,20656028,2,5,1
Admin -,20676113,2,1,1
CAP2018,20682098,1,1,1
AUD2018,20689663,2,1,1
AUD2018,20689668,2,1,1
SPC2018,20691338,2,1,1
Hankou ,20693328,1,2,1
AUD2018,20704463,2,1,1
IPO2017,20713343,2,1,1
Secondm,20747103,2,5,1
IPO2018,20751643,2,1,1
GROUP20,20767533,1,1,1
Project,20772348,2,4,1
AUP2018,20796293,2,1,1
IPO2018,20812348,2,1,1
Bei Ran,20817518,2,5,1
AUP2018,20833088,1,1,1
CAP2019,20839263,1,1,1
Ganzhou,20856158,1,3,1
HuaDian,20871013,2,5,1
EY Heli,20871208,2,1,1
AUD2019,20873033,2,5,1
AUD2019,20883253,2,5,1
AUD2019,20894168,1,1,0
AUD2019,20902753,2,1,0
AUD2019,20902758,2,1,0
AUD2019,20906378,2,1,0
INT2019,20906568,2,1,0
AUD2019,20906823,2,1,0
AUD2019,20906828,2,1,0
AUD2019,20906903,2,1,0
AUD2019,20908648,2,1,0
AUD2019,20912868,2,1,0
AUD2019,20916573,2,1,0
AUD2019,20918703,1,1,0
AUD2019,20920558,2,1,0
AUD2018,20977593,2,1,1
AUD2018,20978843,2,1,1
Trainin,20987573,2,2,1
IPO2019,21005463,2,1,1
AUD2018,21005528,1,1,1
2019 gr,21010618,1,3,1
海南生态智慧新,21013693,2,5,1
Project,21020213,2,4,1
Nanjing,21022983,1,3,1
AUD2019,21023933,2,5,1
AUD2019,20927783,2,1,0
陕西省电力公司,21040543,2,5,1
CAP2019,21043358,1,1,1
IPO2019,21104608,2,1,1
Admin -,21174493,2,4,1
Admin -,21174503,2,4,1
Admin -,21174623,2,1,1
Admin -,21174628,2,1,1
Admin -,21174633,2,2,1
Admin -,21174638,1,3,1
Admin -,21174643,1,1,1
Admin -,21174648,1,1,1
Admin -,21174653,2,1,1
Admin -,21174658,2,1,1
Admin -,21174663,2,1,1
Admin -,21174668,2,1,1
Admin -,21174673,2,1,1
Admin -,21174678,2,5,1
Admin -,21174683,1,1,1
Admin -,21174693,2,1,1
Admin -,21174698,2,1,1
Admin -,21174703,2,1,1
Admin -,21174708,2,1,1
AUP2019,21181438,2,1,1
IPO2019,21202283,2,1,1
Poly (B,21204983,2,5,1
EBIS SH,21221313,2,4,1
IPO2019,21224108,2,1,1
IPO2020,21229773,2,1,1
IPO2019,21232178,2,1,1
FAAS-CE,21232718,1,2,1
Project,21245433,1,1,1
CN01030,21245778,2,1,1
CN01371,21245823,2,1,1
CN01371,21245848,2,1,1
AUD2019,21249433,2,1,0
CSR rep,21252783,1,3,1
IPO2019,21283233,2,1,1
IPO2018,21292758,1,1,1
陵水清水湾旅游,21298903,2,5,1
IPO2018,21304678,2,1,1
FAA2019,21307543,1,1,1
IPO2018,21313283,2,1,1
甘肃省电力公司,21324148,2,5,1
IPO2019,21364463,2,1,1
2019 gr,21365203,2,3,1
Admin -,21386853,2,1,1
AUD2018,21392793,1,1,1
AUP2017,21395283,2,1,1
Project,21399263,2,5,1
IPO2019,21417553,2,1,1
BMBS Pr,21434633,2,4,1
CN01030,21444138,2,1,1
CN01017,21444163,2,1,1
SPC2019,21454703,2,1,1
busines,21455013,2,4,1
BPC - C,21459593,2,4,1
SPC2018,21460918,2,1,1
SPC2018,21460988,2,1,1
SPC2017,21461013,2,1,1
CAP2019,21462118,1,1,1
IPO2019,21466218,2,1,1
IPO2019,21512528,2,1,1
AUP2020,21516543,1,1,1
GSK FEM,21524753,2,4,1
QEL - F,21526033,2,5,1
Haikou ,21526558,2,5,1
户县热网,21531068,2,5,1
Admin -,21546033,2,1,1
药明康德成都、,21481113,2,5,1
Everbri,21482428,1,3,1
Hua Han,21483508,2,5,1
AUP2019,21485848,2,1,1
AUD2019,21485853,2,1,1
IPO2019,21490128,2,1,1
IPO2019,21491668,2,1,1
IPO2019,21499443,2,1,1
Admin -,21501393,2,5,1
Admin -,21501473,2,1,1
Admin -,21501483,2,1,1
Admin -,21501493,2,5,1
Shankai,21507398,2,2,1
工程预结算编制,21548383,2,5,1
合作协议,21548388,2,5,1
全过程跟踪,21548713,2,5,1
Project,21553738,2,5,1
Project,21553773,2,4,1
AUD2019,21557563,2,1,0
IPO2018,21557638,2,1,1
Project,21558263,2,4,1
QEL - F,21561828,1,1,1
QEL - F,21561843,2,1,1
QEL - F,21561853,2,1,1
IPO2019,21604988,2,1,1
AUD2019,21605568,1,1,1
IPO2019,21606538,2,1,1
CABXX-C,21611418,1,2,1
Project,21617318,2,5,1
CAP2020,21619928,1,1,1
SPC2020,21622158,2,1,1
Yunnan ,21627583,2,5,1
Guangna,21627613,2,5,1
SPC2019,21584008,2,5,1
FAA2020,21587143,2,1,1
Documen,21592323,2,2,1
Project,21597023,2,4,1
许昌紫云府项目,21630433,2,5,1
IPO2020,21648823,2,1,1
郑州新时代广场,21649783,2,5,1
AUD2019,21697218,2,1,1
AUD2019,21703043,2,1,1
2019 CS,21704813,1,3,1
Event M,21707053,2,4,1
Heat Ma,21718493,2,4,1
Busines,21730693,2,4,1
AUD2020,21738253,1,1,1
AUD2019,21745548,2,1,1
IPO2020,21756028,2,1,1
AUD2019,21757053,2,1,1
Green B,21767388,1,3,1
天津万科成本飞,21785368,2,5,1
AUP2020,21785443,1,1,1
EY CapE,21797693,2,3,1
AUD2020,21800198,2,1,0
AUD2020,21800308,2,1,0
AUD2020,21800743,2,1,0
AUD2020,21802558,2,1,0
AUD2020,21803238,1,1,0
AUD2020,21803323,2,1,0
AUD2020,21803898,2,1,0
AUD2020,21804268,1,1,0
AUD2020,21804303,1,1,0
AUD2020,21804453,1,1,0
AUD2020,21804523,2,1,0
AUD2020,21804838,2,1,0
AUD2020,21805133,2,1,0
AUD2020,21805678,1,1,0
AUD2020,21805738,1,1,0
AUD2020,21805933,2,1,0
AUD2020,21806098,1,1,0
AUD2020,21806198,2,1,0
AUD2020,21806238,2,1,0
AUD2020,21806668,2,1,0
AUD2020,21806803,2,1,0
AUD2020,21806913,2,1,0
AUD2020,21807573,2,1,0
AUD2020,21808103,2,1,0
AUD2020,21808153,1,1,0
AUD2020,21808448,2,1,0
AUD2020,21808608,2,1,0
AUD2020,21809298,1,1,0
AUD2020,21809423,2,1,0
AUD2020,21809793,2,1,0
INT2020,21809923,1,1,0
AUD2020,21809933,2,1,0
AUD2020,21809973,2,1,0
AUD2020,21809988,1,1,0
AUD2020,21810288,1,1,0
AUD2020,21810373,1,1,0
AUD2020,21811138,1,1,0
AUD2020,21811303,1,1,0
AUD2020,21811968,1,1,0
AUD2020,21813248,2,1,0
AUD2020,21813438,1,1,0
AUD2020,21813638,2,1,0
AUD2020,21813983,1,1,0
AUD2020,21814628,2,1,0
AUD2020,21815228,2,1,0
AUD2020,21816758,2,1,0
AUD2020,21817018,2,1,0
AUD2020,21818338,2,1,0
AUD2020,21818588,2,1,0
AUD2020,21819158,2,1,0
AUD2020,21820818,2,1,0
AUD2020,21823913,2,1,0
INT2020,21824048,2,1,0
AUD2020,21825358,1,1,0
AUD2020,21827458,2,1,0
AUD2020,21833263,2,1,0
AUD2020,21833983,2,1,0
AUD2020,21834023,2,1,0
AUD2020,21834343,2,1,0
AUD2020,21834858,2,1,0
AUD2020,21840038,2,1,0
AUD2020,21828918,2,1,0
AUD2020,21829268,2,1,0
AUD2020,21829688,2,1,0
AUD2020,21832638,2,1,0
AUD2020,21832683,2,1,0
SPC2020,21853568,2,1,1
Industr,21860168,1,3,1
AUD2018,21862163,2,1,1
NTS2020,21867983,1,1,1
IPO2020,21884413,2,1,1
Project,21890638,2,1,1
iQIYI,21898148,2,1,1
Equipme,21899838,2,5,1
AUP2020,21899998,1,1,1
AUP2020,21903193,1,1,1
AUP2019,21911693,2,1,1
AUD2020,21841393,2,1,0
AUD2020,21841623,1,1,0
AUD2020,21842063,2,1,0
AUD2020,21843188,2,1,0
IPO2019,21843803,2,1,1
AUD2020,21846293,2,1,0
AUD2020,21847378,2,1,0
广信城市展厅项,21851598,2,5,1
FTDS su,21851608,2,4,1
AUP2019,21913393,1,1,1
Luckin ,21915148,2,1,1
AUP2020,21919668,1,1,1
AUP2019,21923313,2,1,1
FAA2020,21930468,2,1,1
CAP2020,21935863,1,1,1
AUD2019,21938288,2,1,1
SPC2020,21948308,2,1,1
AUD2019,21950473,2,1,1
郑州新时代广场,21953983,2,5,1
SPC2020,21958638,2,1,1
IPO2020,21965408,2,1,1
AUD2019,22009878,2,1,1
IPO2019,22010388,2,1,1
FAA2020,22011793,2,1,1
AUP2020,22011798,2,1,1
NTS2020,22011928,2,1,1
IPO2020,22025753,2,1,1
FAA2020,22027578,2,1,1
Project,22039363,2,4,1
Project,22040938,2,4,1
