id,eng_type
94317,101
94321,101
94345,101
94349,101
94351,101
94353,101
94354,101
94355,101
94356,101
94359,101
94362,101
94369,101
94370,101
94371,101
94373,101
94374,101
94375,101
94396,101
94402,101
94423,101
94424,101
94426,101
94428,101
94429,101
94435,101
94438,101
94460,101
94467,101
94471,101
94473,101
94474,101
94494,101
94502,101
94504,101
94508,101
94519,101
94526,101
94538,101
94539,101
94551,101
94552,101
94554,101
94563,101
94572,101
94581,101
94584,101
94606,101
94609,101
94612,101
94614,101
94682,101
94683,101
94689,101
94692,101
94693,101
94702,101
94707,101
94712,101
94718,101
94725,101
94730,101
94738,101
94743,101
94748,101
94749,101
94750,101
94755,101
94765,101
94767,101
94772,101
94791,101
94806,101
94834,101
94838,101
94839,101
94867,101
94880,101
94886,101
94889,101
94916,101
94923,101
94935,101
94941,101
94946,101
94969,101
94978,101
94979,101
94983,101
94988,101
94997,101
95009,101
95010,101
95024,101
95092,101
95099,101
95102,101
95129,101
95130,101
95132,101
95133,101
95134,101
95144,101
95149,101
95159,101
95161,101
95165,101
95169,101
95171,101
95172,101
95180,101
95188,101
95196,101
95200,101
95201,101
95202,101
95203,101
95204,101
95205,101
95206,101
95220,101
95238,101
95254,101
95258,101
95272,101
95273,101
95274,101
95275,101
95281,101
95283,101
95288,101
95292,101
95296,101
95300,101
95310,101
95315,101
95323,101
95326,101
95327,101
95335,101
95365,101
95366,101
95368,101
95372,101
95403,101
95406,101
95421,101
95422,101
95429,101
95442,101
95445,101
95448,101
95449,101
95461,101
95477,101
95494,101
95517,101
95519,101
95528,101
95559,101
95595,101
95601,101
95603,101
95606,101
95610,101
95611,101
95615,101
95619,101
95634,101
95642,101
95647,101
95648,101
95650,101
95701,101
95702,101
95703,101
95704,101
95705,101
95714,101
95720,101
95734,101
95742,101
95767,101
95769,101
95802,101
95807,101
95812,101
95828,101
95847,101
95869,101
95870,101
95873,101
95884,101
95892,101
95907,101
95975,101
95989,101
95994,101
96006,101
96009,101
96013,101
96016,101
96029,101
96038,101
96060,101
96072,101
96078,101
96079,101
96080,101
96082,101
96093,101
96097,101
96098,101
96099,101
96102,101
96104,101
96106,101
96107,101
96109,101
96110,101
96112,101
96114,101
96121,101
96122,101
96124,101
96125,101
96126,101
96128,101
96129,101
96130,101
96137,101
96138,101
96139,101
96140,101
96141,101
96143,101
96146,101
96149,101
96150,101
96153,101
96157,101
96160,101
96161,101
96162,101
96165,101
96167,101
96170,101
96172,101
96173,101
96174,101
96177,101
96180,101
96186,101
96189,101
96191,101
96192,101
96194,101
96195,101
96200,101
96202,101
96203,101
96204,101
96205,101
96206,101
96208,101
96209,101
96211,101
96213,101
96219,101
96228,101
96241,101
96250,101
96272,101
96288,101
96301,101
96303,101
96307,101
96315,101
96318,101
96319,101
96320,101
96321,101
96322,101
96323,101
96354,101
96364,101
96366,101
96368,101
96370,101
96371,101
96372,101
96373,101
96375,101
96376,101
96377,101
96382,101
96384,101
96386,101
96389,101
96390,101
96391,101
96396,101
96399,101
96402,101
96403,101
96406,101
96407,101
96410,101
96411,101
96412,101
96414,101
96415,101
96416,101
96417,101
96419,101
96420,101
96422,101
96423,101
96424,101
96426,101
96432,101
96433,101
96434,101
96440,101
96441,101
96444,101
96446,101
96447,101
96450,101
96452,101
96454,101
96455,101
96460,101
96465,101
96467,101
96468,101
96469,101
96470,101
96471,101
96472,101
96473,101
96477,101
96478,101
96479,101
96485,101
96486,101
96488,101
96489,101
96490,101
96496,101
96497,101
96503,101
96507,101
96509,101
96510,101
96511,101
96513,101
96515,101
96517,101
96518,101
96519,101
96521,101
96526,101
96527,101
96528,101
96529,101
96538,101
96539,101
96540,101
96541,101
96542,101
96543,101
96548,101
96551,101
96552,101
96554,101
96555,101
96556,101
96557,101
96560,101
96561,101
96564,101
96565,101
96567,101
96569,101
96572,101
96573,101
96574,101
96577,101
96578,101
96581,101
96584,101
96586,101
96589,101
96595,101
96596,101
96597,101
96600,101
96602,101
96610,101
96619,101
96623,101
96624,101
96631,101
96632,101
96633,101
96634,101
96636,101
96639,101
96640,101
96642,101
96643,101
96644,101
96647,101
96649,101
96650,101
96655,101
96656,101
96659,101
96663,101
96669,101
96671,101
96672,101
96674,101
96678,101
96680,101
96685,101
96687,101
96689,101
96690,101
96693,101
96694,101
96698,101
96699,101
96702,101
96703,101
96708,101
96711,101
96712,101
96714,101
96716,101
96719,101
96720,101
96722,101
96723,101
96725,101
96727,101
96730,101
96733,101
96736,101
96738,101
96740,101
96742,101
96743,101
96747,101
96748,101
96749,101
96750,101
96751,101
96754,101
96755,101
96756,101
96757,101
96758,101
96759,101
96760,101
96761,101
96762,101
96763,101
96766,101
96769,101
96770,101
96771,101
96773,101
96774,101
96775,101
96776,101
96777,101
96782,101
96786,101
96787,101
96791,101
96792,101
96793,101
96795,101
96796,101
96798,101
96799,101
96805,101
96806,101
96807,101
96808,101
96810,101
96814,101
96815,101
96816,101
96819,101
96820,101
96821,101
96823,101
96824,101
96825,101
96827,101
96830,101
96831,101
96832,101
96833,101
96834,101
96835,101
96836,101
96837,101
96838,101
96841,101
96844,101
96846,101
96849,101
96850,101
96851,101
96852,101
96854,101
96857,101
96862,101
96866,101
96870,101
96876,101
96882,101
96883,101
96885,101
96886,101
96887,101
96888,101
96889,101
96897,101
96898,101
96899,101
96903,101
96904,101
96905,101
96906,101
96909,101
96910,101
96912,101
96915,101
96916,101
96919,101
96922,101
96925,101
96926,101
96927,101
96929,101
96931,101
96932,101
96935,101
96938,101
96941,101
96943,101
96944,101
96945,101
96946,101
96947,101
96951,101
96952,101
96959,101
96962,101
96963,101
96964,101
96967,101
96970,101
96971,101
96973,101
96974,101
96975,101
96977,101
96982,101
96983,101
96987,101
96988,101
96989,101
96992,101
96993,101
96994,101
96996,101
96997,101
97001,101
97005,101
97006,101
97011,101
97012,101
97014,101
97015,101
97018,101
97020,101
97023,101
97024,101
97026,101
97031,101
97035,101
97037,101
97041,101
97043,101
97044,101
97045,101
97047,101
97049,101
97052,101
97053,101
97054,101
97055,101
97056,101
97058,101
97061,101
97062,101
97069,101
97071,101
97072,101
97074,101
97078,101
97079,101
97081,101
97083,101
97086,101
97088,101
97089,101
97092,101
97093,101
97094,101
97097,101
97099,101
97100,101
97102,101
97106,101
97112,101
97119,101
97120,101
97121,101
97122,101
97126,101
97128,101
97129,101
97132,101
97134,101
97136,101
97139,101
97141,101
97142,101
97143,101
97144,101
97148,101
97149,101
97151,101
97152,101
97155,101
97158,101
97164,101
97165,101
97167,101
97168,101
97170,101
97171,101
97175,101
97178,101
97179,101
97180,101
97182,101
97183,101
97185,101
97186,101
97188,101
97190,101
97191,101
97193,101
97194,101
97195,101
97197,101
97198,101
97199,101
97200,101
97201,101
97202,101
97203,101
97205,101
97206,101
97207,101
97210,101
97213,101
97216,101
97223,101
97225,101
97227,101
97228,101
97230,101
97233,101
97234,101
97235,101
97238,101
97239,101
97240,101
97241,101
97243,101
97244,101
97247,101
97248,101
97254,101
97255,101
97257,101
97258,101
97259,101
97260,101
97262,101
97263,101
97265,101
97266,101
97269,101
97273,101
97276,101
97277,101
97280,101
97282,101
97283,101
97284,101
97285,101
97291,101
97292,101
97295,101
97297,101
97301,101
97303,101
97304,101
97307,101
97309,101
97311,101
97313,101
97314,101
97315,101
97317,101
97318,101
97319,101
97320,101
97321,101
97324,101
97325,101
97326,101
97327,101
97331,101
97332,101
97337,101
97338,101
97339,101
97341,101
97343,101
97346,101
97347,101
97348,101
97350,101
97354,101
97355,101
97357,101
97358,101
97360,101
97363,101
97367,101
97368,101
97370,101
97375,101
97376,101
97380,101
97381,101
97382,101
97385,101
97387,101
97394,101
97395,101
97396,101
97399,101
97400,101
97401,101
97404,101
97407,101
97408,101
97409,101
97412,101
97414,101
97415,101
97416,101
97421,101
97424,101
97426,101
97430,101
97431,101
97432,101
97433,101
97434,101
97436,101
97441,101
97445,101
97446,101
97448,101
97450,101
97451,101
97452,101
97453,101
97454,101
97455,101
97457,101
97458,101
97461,101
97465,101
97466,101
97467,101
97468,101
97470,101
97471,101
97473,101
97474,101
97475,101
97476,101
97480,101
97481,101
97482,101
97483,101
97484,101
97485,101
97486,101
97487,101
97488,101
97489,101
97491,101
97492,101
97493,101
97495,101
97497,101
97501,101
97503,101
97504,101
97505,101
97509,101
97510,101
97511,101
97514,101
97515,101
97517,101
97520,101
97521,101
97522,101
97523,101
97525,101
97528,101
97529,101
97530,101
97531,101
97535,101
97537,101
97540,101
97542,101
97543,101
97545,101
97546,101
97547,101
97548,101
97549,101
97550,101
97551,101
97553,101
97555,101
97558,101
97559,101
97566,101
97567,101
97568,101
97570,101
97571,101
97574,101
97575,101
97576,101
97577,101
97578,101
97579,101
97580,101
97582,101
97584,101
97585,101
97586,101
97587,101
97592,101
97594,101
97595,101
97596,101
97597,101
97598,101
97604,101
97606,101
97607,101
97608,101
97609,101
97612,101
97613,101
97615,101
97619,101
97620,101
97621,101
97622,101
97623,101
97630,101
97631,101
97632,101
97636,101
97638,101
97639,101
97640,101
97641,101
97643,101
97645,101
97646,101
97647,101
97650,101
97652,101
97654,101
97655,101
97658,101
97659,101
97661,101
97662,101
97666,101
97667,101
97671,101
97672,101
97676,101
97680,101
97681,101
97683,101
97684,101
97685,101
97686,101
97689,101
97693,101
97695,101
97700,101
97701,101
97703,101
97704,101
97705,101
97706,101
97707,101
97708,101
97709,101
97711,101
97713,101
97715,101
97719,101
97721,101
97725,101
97727,101
97728,101
97730,101
97735,101
97736,101
97739,101
97742,101
97743,101
97746,101
97747,101
97749,101
97751,101
97752,101
97753,101
97754,101
97756,101
97757,101
97762,101
97763,101
97765,101
97766,101
97768,101
97770,101
97772,101
97776,101
97777,101
97778,101
97780,101
97781,101
97782,101
97784,101
97786,101
97789,101
97791,101
97792,101
97793,101
97794,101
97796,101
97797,101
97799,101
97800,101
97808,101
97812,101
97816,101
97817,101
97818,101
97828,101
97829,101
97831,101
97832,101
97833,101
97834,101
97835,101
97836,101
97837,101
97838,101
97839,101
97840,101
97841,101
97843,101
97846,101
97847,101
97848,101
97849,101
97851,101
97852,101
97853,101
97854,101
97857,101
97860,101
97861,101
97864,101
97866,101
97869,101
97871,101
97873,101
97874,101
97877,101
97879,101
97880,101
97881,101
97883,101
97884,101
97886,101
97887,101
97889,101
97894,101
97898,101
97899,101
97900,101
97901,101
97904,101
97906,101
97910,101
97913,101
97914,101
97915,101
97918,101
97919,101
97922,101
97924,101
97925,101
97926,101
97928,101
97929,101
97930,101
97931,101
97938,101
97940,101
97946,101
97947,101
97951,101
97952,101
97955,101
97956,101
97957,101
97958,101
97959,101
97968,101
97971,101
97973,101
97975,101
97976,101
97978,101
97980,101
97982,101
97985,101
97986,101
97987,101
97989,101
97990,101
97992,101
97994,101
97997,101
97998,101
98000,101
98005,101
98012,101
98013,101
98014,101
98016,101
98017,101
98019,101
98022,101
98024,101
98027,101
98028,101
98030,101
98031,101
98032,101
98033,101
98035,101
98037,101
98039,101
98041,101
98042,101
98052,101
98053,101
98055,101
98056,101
98057,101
98062,101
98064,101
98068,101
98070,101
98072,101
98076,101
98077,101
98079,101
98084,101
98086,101
98088,101
98090,101
98091,101
98093,101
98095,101
98096,101
98097,101
98099,101
98100,101
98101,101
98103,101
98105,101
98113,101
98114,101
98115,101
98122,101
98129,101
98130,101
98131,101
98132,101
98134,101
98137,101
98139,101
98143,101
98144,101
98145,101
98146,101
98147,101
98148,101
98149,101
98152,101
98153,101
98154,101
98155,101
98157,101
98160,101
98161,101
98162,101
98163,101
98165,101
98167,101
98168,101
98173,101
98177,101
98189,101
98192,101
98193,101
98194,101
98199,101
98201,101
98205,101
98206,101
98214,101
98225,101
98227,101
98245,101
98248,101
98256,101
98257,101
98258,101
98261,101
98267,201
98269,101
98270,101
98274,101
98282,101
98286,101
98287,101
98290,101
98292,101
98295,101
98296,101
98298,101
98304,101
98306,101
98307,101
98311,101
98315,101
98325,101
98326,101
98328,101
98334,101
98335,101
98347,201
98348,101
98352,101
98354,101
98363,101
98366,101
98370,101
98371,101
98372,101
98373,101
98381,101
98382,101
98391,101
98394,101
98395,101
98399,101
98401,101
98402,101
98409,101
98410,101
98411,101
98412,101
98413,101
98414,101
98415,101
98416,101
98417,101
98423,101
98425,101
98426,101
98429,101
98430,101
98431,101
98432,101
98433,101
98434,101
98435,101
98436,101
98437,101
98438,101
98440,101
98441,101
98442,101
98443,101
98444,101
98445,101
98446,101
98448,101
98451,101
98452,101
98463,101
98473,101
98481,101
98482,101
98483,101
98484,101
98490,101
98492,101
98497,101
98499,101
98501,101
98502,101
98503,101
98506,101
98507,101
98510,101
98512,101
98513,101
98515,101
98516,101
98520,101
98521,101
98522,101
98524,101
98527,101
98529,101
98531,101
98533,101
98537,101
98538,101
98540,101
98541,101
98542,101
98543,101
98549,101
98552,101
98554,101
98555,101
98556,101
98557,101
98559,101
98560,101
98562,101
98563,101
98567,101
98569,101
98571,101
98575,101
98577,101
98579,101
98583,101
98584,101
98586,101
98587,101
98588,101
98590,101
98592,101
98597,101
98599,101
98600,101
98602,101
98605,101
98607,101
98610,101
98615,101
98616,101
98617,101
98619,101
98623,101
98624,101
98625,101
98627,101
98628,101
98629,101
98631,101
98632,101
98633,101
98635,101
98636,101
98639,101
98640,101
98643,101
98645,101
98646,101
98647,101
98650,101
98651,101
98654,101
98657,101
98662,101
98664,101
98666,101
98668,101
98671,101
98675,101
98681,101
98682,101
98685,101
98686,101
98688,101
98689,101
98692,101
98693,101
98698,101
98700,101
98701,101
98704,101
98706,101
98707,101
98709,101
98711,101
98713,101
98714,101
98715,101
98722,101
98723,101
98726,101
98727,101
98729,101
98731,101
98733,101
98734,101
98736,101
98739,101
98741,101
98745,101
98748,101
98749,101
98750,101
98756,101
98762,101
98764,101
98765,101
98768,101
98770,101
98771,101
98772,101
98773,101
98774,101
98778,101
98779,101
98786,101
98790,101
98794,101
98795,101
98796,101
98797,101
98798,101
98802,101
98803,101
98811,101
98812,101
98813,101
98814,101
98819,101
98822,101
98824,101
98827,101
98829,101
98834,101
98836,101
98837,101
98838,101
98839,101
98847,101
98854,101
98856,101
98862,101
98866,101
98869,101
98875,101
98877,101
98880,101
98881,101
98884,101
98888,101
98890,101
98892,101
98895,101
98898,101
98900,101
98902,101
98904,101
98907,101
98911,101
98912,101
98913,101
98917,101
98919,101
98922,101
98924,101
98925,101
98927,101
98929,101
98930,101
98931,101
98934,101
98935,101
98937,101
98939,101
98942,101
98943,101
98944,101
98945,101
98949,101
98952,101
98953,101
98956,101
98958,101
98959,101
98960,101
98961,101
98963,101
98964,101
98969,101
98971,101
98973,101
98974,101
98976,101
98978,101
98979,101
98980,101
98983,101
98989,101
98990,101
98991,101
98994,101
98995,101
98997,101
98998,101
99002,101
99004,101
99005,101
99006,101
99009,101
99011,101
99014,101
99016,101
99019,101
99022,101
99023,101
99028,101
99030,101
99031,101
99032,101
99033,101
99036,101
99039,101
99041,101
99044,101
99045,101
99046,101
99055,101
99056,101
99057,101
99058,101
99060,101
99061,101
99063,101
99066,101
99068,101
99071,101
99072,101
99073,101
99075,101
99077,101
99078,101
99079,101
99082,101
99084,101
99086,101
99087,101
99088,101
99089,101
99091,101
99093,101
99094,101
99098,101
99101,101
99103,101
99105,101
99109,101
99111,101
99112,101
99113,101
99115,101
99118,101
99119,101
99121,101
99123,101
99124,101
99125,101
99127,101
99128,101
99130,101
99131,101
99132,101
99133,101
99134,101
99137,101
99140,101
99143,101
99147,101
99148,101
99149,101
99150,101
99151,101
99153,101
99154,101
99156,101
99157,101
99159,101
99160,101
99161,101
99163,101
99164,101
99166,101
99170,101
99171,101
99172,101
99173,101
99174,101
99176,101
99178,101
99179,101
99180,101
99182,101
99185,101
99186,101
99215,101
99216,101
99238,101
99254,101
99256,101
99279,101
99282,101
99288,101
99294,101
99298,101
99304,101
99305,101
99309,101
99310,101
99315,101
99316,101
99317,101
99319,101
99322,101
99323,101
99325,101
99328,101
99330,101
99334,101
99336,101
99337,101
99338,101
99339,101
99340,101
99342,101
99346,101
99348,101
99350,101
99352,101
99353,101
99355,101
99359,101
99363,101
99364,101
99368,101
99369,101
99373,101
99374,101
99377,101
99381,101
99382,101
99383,101
99386,101
99387,101
99389,101
99391,101
99392,101
99396,101
99397,101
99402,101
99404,101
99405,101
99406,101
99407,101
99409,101
99410,101
99413,101
99414,101
99415,101
99417,101
99418,101
99419,101
99425,101
99426,101
99428,101
99430,101
99432,101
99433,101
99434,101
99436,101
99438,101
99439,101
99447,101
99453,101
99455,101
99456,101
99457,101
99460,101
99462,101
99468,101
99470,101
99471,101
99472,101
99475,101
99478,101
99479,101
99483,101
99484,101
99485,101
99488,101
99490,101
99491,101
99492,101
99494,101
99495,101
99497,101
99498,101
99499,101
99500,101
99501,101
99502,101
99505,101
99523,101
99541,101
99542,101
99543,101
99544,101
99546,101
99548,101
99549,101
99550,101
99551,101
99554,101
99557,101
99560,101
99562,101
99563,101
99565,101
99567,101
